Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","5072","Variation de stock","2734","Viande de Volailles","2014","2014","Milliers de tonnes","-2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","5911","Exportations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","651","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","5301","Disponibilité intérieure","2734","Viande de Volailles","2014","2014","Milliers de tonnes","1635","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","5131","Traitement","2734","Viande de Volailles","2014","2014","Milliers de tonnes","146","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","5170","Résidus","2734","Viande de Volailles","2014","2014","Milliers de tonnes","-0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","5142","Nourriture","2734","Viande de Volailles","2014","2014","Milliers de tonnes","1489","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2014","2014","kg","18.28","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2014","2014","Kcal/personne/jour","67","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2014","2014","g/personne/jour","7.49","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1514","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","842","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-29","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","5911","Exportations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","646","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","5301","Disponibilité intérieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1739","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","5131","Traitement","2734","Viande de Volailles","2017","2017","Milliers de tonnes","167","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","5170","Résidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-38","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1609","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","19.47","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","71","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","DEU","Allemagne","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.96","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","511","Population totale","2501","Population","2014","2014","1000 personnes","26941.78","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5301","Disponibilité intérieure","2501","Population","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","511","Population totale","2501","Population","2017","2017","1000 personnes","29816.77","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5301","Disponibilité intérieure","2501","Population","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2014","2014","Kcal/personne/jour","2246","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2014","2014","g/personne/jour","58.78","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2270","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","54.11","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2014","2014","Kcal/personne/jour","281","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2014","2014","g/personne/jour","21.85","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","213","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","16.48","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5511","Production","2734","Viande de Volailles","2014","2014","Milliers de tonnes","35","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5611","Importations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","391","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5072","Variation de stock","2734","Viande de Volailles","2014","2014","Milliers de tonnes","15","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5911","Exportations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5301","Disponibilité intérieure","2734","Viande de Volailles","2014","2014","Milliers de tonnes","411","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5521","Aliments pour animaux","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5527","Semences","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5123","Pertes","2734","Viande de Volailles","2014","2014","Milliers de tonnes","2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5131","Traitement","2734","Viande de Volailles","2014","2014","Milliers de tonnes","3","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5171","Alimentation pour touristes","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5170","Résidus","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5142","Nourriture","2734","Viande de Volailles","2014","2014","Milliers de tonnes","406","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2014","2014","kg","15.08","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2014","2014","Kcal/personne/jour","52","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2014","2014","g/personne/jour","5.14","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","42","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","277","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","-0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5911","Exportations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5301","Disponibilité intérieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","319","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5123","Pertes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5131","Traitement","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5171","Alimentation pour touristes","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5170","Résidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","315","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","10.56","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","35","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","AGO","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","3.6","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","511","Population totale","2501","Population","2014","2014","1000 personnes","92.56","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","5301","Disponibilité intérieure","2501","Population","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","511","Population totale","2501","Population","2017","2017","1000 personnes","95.43","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","5301","Disponibilité intérieure","2501","Population","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2014","2014","Kcal/personne/jour","2411","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2014","2014","g/personne/jour","82.73","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2430","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2017","2017","g/personne/jour","81.45","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2014","2014","Kcal/personne/jour","732","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2014","2014","g/personne/jour","53.97","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2017","2017","Kcal/personne/jour","747","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","54.06","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","5511","Production","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","5611","Importations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","6","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","5072","Variation de stock","2734","Viande de Volailles","2014","2014","Milliers de tonnes","-0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","5911","Exportations - Quantité","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","5301","Disponibilité intérieure","2734","Viande de Volailles","2014","2014","Milliers de tonnes","7","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","5154","Autres utilisations (non alimentaire)","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","5171","Alimentation pour touristes","2734","Viande de Volailles","2014","2014","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","ATG","Antigua-et-Barbuda","5170","Résidus","2734","Viande de Volailles","2014","2014","Milliers de tonnes","0","S","Données standardisées"
